101007190	PEB	P*	20111009	120705.2	LED
101007190	PEB	S*	20111009	120709.54	LED
101007190	TOD	PmP	20111009	120712.27	LED
101007190	TOD	SmS	20111009	120721.29	LED
101008137	ABH	PmP	20120506	141906.32	LED
101008137	BFO	P*	20120506	141907.83	LED
101008137	BFO	PmP	20120506	141908.33	LED
101008137	BRET	P*	20120506	141859.12	LED
101008137	BRET	S*	20120506	141905.1	LED
101008137	BUCH	Sg	20120506	141927.63	LED
101008137	ECH	P	20120506	141911.87	LED
101008137	ECH	Pg	20120506	141913.28	LED
101008137	IMS	P*	20120506	141859.1	LED
101008137	IMS	S*	20120506	141905.33	LED
101008137	KIZ	Pg	20120506	141914.34	LED
101008137	KIZ	Sg	20120506	141931.56	LED
101008137	KTD	P*	20120506	141853.53	LED
101008137	KTD	S*	20120506	141855.97	LED
101008137	LANF	P*	20120506	141856.77	LED
101008137	LANF	S*	20120506	141900.97	LED
101008137	LBG	PmP	20120506	141907.2	LED
101008137	LBG	S*	20120506	141913.87	LED
101008137	LBG	SmS	20120506	141916.59	LED
101008137	LDAU	P*	20120506	141851.63	LED
101008137	LDAU	S*	20120506	141853.05	LED
101008137	OPP	PmP	20120506	141905.4	LED
101008137	PEB	S*	20120506	141901.17	LED
101008137	SWS	S*	20120506	141907.36	LED
101008137	SWS	SmS	20120506	141909.86	LED
101008137	TMO58	P*	20120506	141852.4	LED
101008137	TMO58	S*	20120506	141854.36	LED
101008137	TMO64	P*	20120506	141851.99	LED
101008137	TMO64	S*	20120506	141853.35	LED
101008137	TOD	P*	20120506	141902.4	LED
101008137	TOD	S*	20120506	141910.65	LED
101008475	ABH	P*	20120822	180748.19	LED
101008475	ABH	S*	20120822	180759.13	LED
101008475	BFO	P*	20120822	180750.81	LED
101008475	BFO	PmP	20120822	180752.53	LED
101008475	ECH	Pg	20120822	180755.76	LED
101008475	INS2	P*	20120822	180735.44	LED
101008475	INS2	S*	20120822	180737.7	LED
101008475	INSH	P*	20120822	180734.92	LED
101008475	INSH	S*	20120822	180736.94	LED
101008475	KTD	P*	20120822	180736.24	LED
101008475	LANF	S*	20120822	180743.63	LED
101008475	PEB	P*	20120822	180739.06	LED
101008475	PEB	S*	20120822	180743.41	LED
101008475	TMO58	P*	20120822	180734.83	LED
101008475	TMO58	S*	20120822	180736.81	LED
101008475	TMO64	P*	20120822	180734.36	LED
101008475	TMO64	S*	20120822	180735.67	LED
101008475	TOD	P*	20120822	180746.23	LED
101008475	TOD	S*	20120822	180755.59	LED
101008796	ABH	P*	20121101	20442.74	LED
101008796	ABH	PmP	20121101	20443.24	LED
101008796	BFO	S*	20121101	20455.25	LED
101008796	INS2	P*	20121101	20428.56	LED
101008796	INS2	S*	20121101	20430.47	LED
101008796	INSH	P*	20121101	20428.22	LED
101008796	INSH	S*	20121101	20430	LED
101008796	KTD	P*	20121101	20430.69	LED
101008796	KTD	S*	20121101	20433.3	LED
101008796	LANF	P*	20121101	20432.68	LED
101008796	LANF	S*	20121101	20436.84	LED
101008796	LBG	SmS	20121101	20451.73	LED
101008796	OPP	SmS	20121101	20451.35	LED
101008796	PEB	P*	20121101	20432.9	LED
101008796	PEB	S*	20121101	20437.2	LED
101008796	SIND	SmS	20121101	20459.71	LED
101008796	TMO64	P*	20121101	20428.53	LED
101008796	TMO64	S*	20121101	20430.24	LED
101008796	TOD	P*	20121101	20439.79	LED
101008796	TOD	SmS	20121101	20449.8	LED
101008796	WLS	Pg	20121101	20445.13	LED
101008810	ABH	P*	20121108	25306.97	LED
101008810	BFO	PmP	20121108	25306.91	LED
101008810	BFO	SmS	20121108	25318.4	LED
101008810	INS2	P*	20121108	25251.89	LED
101008810	INS2	S*	20121108	25253.65	LED
101008810	INSH	P*	20121108	25251.58	LED
101008810	INSH	S*	20121108	25253.25	LED
101008810	KIZ	Sg	20121108	25329.37	LED
101008810	LANF	P*	20121108	25256.19	LED
101008810	LANF	S*	20121108	25300.64	LED
101008810	LBG	SmS	20121108	25314.64	LED
101008810	OPP	PmP	20121108	25303.92	LED
101008810	OPP	S*	20121108	25311.55	LED
101008810	OPP	SmS	20121108	25314.48	LED
101008810	PEB	P*	20121108	25256.61	LED
101008810	PEB	SmS	20121108	25306.91	LED
101008810	SIND	PmP	20121108	25309.49	LED
101008810	TMO64	P*	20121108	25252.3	LED
101008810	TMO64	S*	20121108	25254.23	LED
101008810	WBA	SmS	20121108	25314.43	LED
101008812	ABH	P*	20121108	200736.88	LED
101008812	ABH	PmP	20121108	200737.97	LED
101008812	ABH	S*	20121108	200748.41	LED
101008812	BERGE	Sg	20121108	200801.83	LED
101008812	BFO	P*	20121108	200736.24	LED
101008812	BFO	PmP	20121108	200737.39	LED
101008812	BFO	S*	20121108	200747.35	LED
101008812	BFO	SmS	20121108	200749.36	LED
101008812	BRET	P*	20121108	200728.05	LED
101008812	BRET	S*	20121108	200733.21	LED
101008812	BUCH	SmS	20121108	200755.92	LED
101008812	ECH	P	20121108	200741.34	LED
101008812	END	Sg	20121108	200806.93	LED
101008812	FACH	Sg	20121108	200759.89	LED
101008812	GUT	Pg	20121108	200744.32	LED
101008812	IMS	P*	20121108	200729.68	LED
101008812	IMS	S*	20121108	200736.4	LED
101008812	INS2	P*	20121108	200721.93	LED
101008812	INS2	S*	20121108	200723.77	LED
101008812	INSH	P*	20121108	200721.6	LED
101008812	INSH	S*	20121108	200723.32	LED
101008812	KIZ	Sg	20121108	200759.44	LED
101008812	KTD	P*	20121108	200724.28	LED
101008812	KTD	S*	20121108	200727.15	LED
101008812	LANF	P*	20121108	200726.15	LED
101008812	LANF	S*	20121108	200730.29	LED
101008812	LBG	S*	20121108	200741.63	LED
101008812	OPP	P*	20121108	200732.88	LED
101008812	OPP	S*	20121108	200741.67	LED
101008812	OPP	SmS	20121108	200744.48	LED
101008812	PEB	P*	20121108	200726.42	LED
101008812	PEB	SmS	20121108	200736.82	LED
101008812	RIVT	SmS	20121108	200756.34	LED
101008812	RUP	P*	20121108	200738.09	LED
101008812	SIND	P*	20121108	200739.62	LED
101008812	SIND	S*	20121108	200752.61	LED
101008812	SIND	SmS	20121108	200754.26	LED
101008812	SWS	P*	20121108	200730.18	LED
101008812	SWS	S*	20121108	200736.85	LED
101008812	TMO64	P*	20121108	200722.15	LED
101008812	TMO64	S*	20121108	200724.03	LED
101008812	TNS	P	20121108	200740.61	LED
101008812	TNS	PmP	20121108	200741.61	LED
101008812	TOD	P*	20121108	200732.73	LED
101008812	TOD	S*	20121108	200740.7	LED
101008812	WLF	Sg	20121108	200805	LED
101008813	ABH	P*	20121108	201300.82	LED
101008813	ABH	PmP	20121108	201301.88	LED
101008813	BFO	PmP	20121108	201301.28	LED
101008813	BFO	SmS	20121108	201313.27	LED
101008813	INS2	P*	20121108	201245.83	LED
101008813	INS2	S*	20121108	201247.66	LED
101008813	INSH	P*	20121108	201245.51	LED
101008813	INSH	S*	20121108	201247.25	LED
101008813	LANF	P*	20121108	201250.08	LED
101008813	LANF	S*	20121108	201254.19	LED
101008813	OPP	PmP	20121108	201258.13	LED
101008813	OPP	S*	20121108	201305.55	LED
101008813	OPP	SmS	20121108	201308.28	LED
101008813	TMO64	P*	20121108	201246.08	LED
101008813	TMO64	S*	20121108	201247.76	LED
101008821	ABH	P*	20121110	140959.73	LED
101008821	ABH	PmP	20121110	141000.82	LED
101008821	ABH	S*	20121110	141010.68	LED
101008821	BFO	P*	20121110	140958.99	LED
101008821	BFO	PmP	20121110	141000.04	LED
101008821	BFO	S*	20121110	141009.95	LED
101008821	BFO	SmS	20121110	141011.56	LED
101008821	BRET	P*	20121110	140950.87	LED
101008821	BRET	S*	20121110	140956.07	LED
101008821	BRET	SmS	20121110	141001.18	LED
101008821	BUCH	PmP	20121110	141004.34	LED
101008821	BUCH	SmS	20121110	141018.74	LED
101008821	ECH	Pg	20121110	141005.06	LED
101008821	ECH	S	20121110	141019.21	LED
101008821	ECH	SmS	20121110	141021.46	LED
101008821	END	Sg	20121110	141029.55	LED
101008821	FACH	Sg	20121110	141021.42	LED
101008821	INS2	P*	20121110	140944.79	LED
101008821	INS2	S*	20121110	140946.63	LED
101008821	INSH	P*	20121110	140944.52	LED
101008821	INSH	S*	20121110	140946.29	LED
101008821	KIZ	Pg	20121110	141005.95	LED
101008821	KIZ	Sg	20121110	141022.5	LED
101008821	KTD	P*	20121110	140947.16	LED
101008821	KTD	S*	20121110	140949.97	LED
101008821	LANF	P*	20121110	140948.96	LED
101008821	LANF	S*	20121110	140953.01	LED
101008821	LBG	SmS	20121110	141007.6	LED
101008821	OPP	P*	20121110	140955.73	LED
101008821	OPP	S*	20121110	141004.49	LED
101008821	OPP	SmS	20121110	141007.27	LED
101008821	PEB	P*	20121110	140949.23	LED
101008821	PEB	S*	20121110	140953.52	LED
101008821	PEB	SmS	20121110	140959.54	LED
101008821	RIVT	P*	20121110	141003.89	LED
101008821	RIVT	SmS	20121110	141018.7	LED
101008821	RUP	P*	20121110	141001.04	LED
101008821	SIND	P*	20121110	141001.15	LED
101008821	SIND	PmP	20121110	141002.11	LED
101008821	SWS	P*	20121110	140952.83	LED
101008821	SWS	S*	20121110	140959.7	LED
101008821	SWS	SmS	20121110	141002.78	LED
101008821	TMO64	P*	20121110	140945.02	LED
101008821	TMO64	S*	20121110	140946.84	LED
101008821	TNS	Sg	20121110	141018.31	LED
101008821	TOD	P*	20121110	140955.77	LED
101008821	TOD	S*	20121110	141006.08	LED
101008821	WBA	P*	20121110	140956.47	LED
101008821	WBA	SmS	20121110	141007.26	LED
101008821	WBB	PmP	20121110	140959.79	LED
101008821	WBB	SmS	20121110	141010.68	LED
101008821	WLF	Sg	20121110	141028.19	LED
101008821	WLS	P*	20121110	141000.8	LED
101008821	WLS	S*	20121110	141013.47	LED
101008824	ABH	P*	20121112	112125.96	LED
101008824	ABH	PmP	20121112	112127.53	LED
101008824	BFO	P*	20121112	112125.56	LED
101008824	BFO	PmP	20121112	112126.8	LED
101008824	BFO	S*	20121112	112136.62	LED
101008824	BFO	SmS	20121112	112138.54	LED
101008824	BRET	S*	20121112	112122.53	LED
101008824	BUCH	SmS	20121112	112145.33	LED
101008824	ECH	Pg	20121112	112131.77	LED
101008824	ECH	PmP	20121112	112132.64	LED
101008824	END	Pg	20121112	112138.02	LED
101008824	END	Sg	20121112	112156.42	LED
101008824	FELD	Pg	20121112	112133.89	LED
101008824	FELD	Sg	20121112	112150.75	LED
101008824	INS2	P*	20121112	112111.33	LED
101008824	INS2	S*	20121112	112113.1	LED
101008824	INSH	P*	20121112	112111.06	LED
101008824	INSH	S*	20121112	112112.78	LED
101008824	KIZ	Pg	20121112	112132.67	LED
101008824	KIZ	Sg	20121112	112148.64	LED
101008824	KTD	P*	20121112	112113.88	LED
101008824	KTD	S*	20121112	112116.76	LED
101008824	LANF	P*	20121112	112115.6	LED
101008824	LANF	S*	20121112	112119.85	LED
101008824	LBG	SmS	20121112	112133.92	LED
101008824	OPP	PmP	20121112	112123.95	LED
101008824	OPP	S*	20121112	112130.99	LED
101008824	OPP	SmS	20121112	112134.02	LED
101008824	PEB	P*	20121112	112115.94	LED
101008824	PEB	SmS	20121112	112126.3	LED
101008824	RIVT	S*	20121112	112145.47	LED
101008824	RUP	P*	20121112	112127.76	LED
101008824	SIND	PmP	20121112	112128.69	LED
101008824	SWS	P*	20121112	112119.52	LED
101008824	SWS	S*	20121112	112126.3	LED
101008824	TMO64	P*	20121112	112111.74	LED
101008824	TMO64	S*	20121112	112113.64	LED
101008824	TOD	P*	20121112	112122.04	LED
101008824	TOD	PmP	20121112	112123.08	LED
101008824	TOD	S*	20121112	112130.39	LED
101008824	TOD	SmS	20121112	112132.67	LED
101008824	WBA	P*	20121112	112124.38	LED
101008824	WLS	P*	20121112	112127.37	LED
101008825	ABH	P*	20121112	125318.79	LED
101008825	ABH	S*	20121112	125329.79	LED
101008825	BFO	P*	20121112	125317.87	LED
101008825	BFO	PmP	20121112	125319.09	LED
101008825	BRET	P*	20121112	125309.73	LED
101008825	BRET	S*	20121112	125314.67	LED
101008825	BUCH	SmS	20121112	125337.44	LED
101008825	ECH	PmP	20121112	125324.85	LED
101008825	END	Sg	20121112	125348.64	LED
101008825	FELD	Sg	20121112	125343.38	LED
101008825	FSH	Sg	20121112	125341.02	LED
101008825	INS2	P*	20121112	125303.64	LED
101008825	INS2	S*	20121112	125305.43	LED
101008825	INSH	P*	20121112	125303.38	LED
101008825	INSH	S*	20121112	125305.11	LED
101008825	KIZ	Pg	20121112	125324.83	LED
101008825	KIZ	Sg	20121112	125341.01	LED
101008825	KTD	P*	20121112	125306.18	LED
101008825	KTD	S*	20121112	125308.88	LED
101008825	LANF	P*	20121112	125307.92	LED
101008825	LANF	S*	20121112	125312.04	LED
101008825	OPP	P*	20121112	125314.59	LED
101008825	OPP	PmP	20121112	125316.25	LED
101008825	OPP	S*	20121112	125323.27	LED
101008825	OPP	SmS	20121112	125326.33	LED
101008825	PEB	P*	20121112	125308.22	LED
101008825	PEB	SmS	20121112	125318.75	LED
101008825	RIVT	S*	20121112	125337.15	LED
101008825	RUP	P*	20121112	125320.01	LED
101008825	SIND	PmP	20121112	125321.01	LED
101008825	SWS	P*	20121112	125311.87	LED
101008825	SWS	PmP	20121112	125313.46	LED
101008825	SWS	S*	20121112	125318.66	LED
101008825	TMO64	P*	20121112	125304.06	LED
101008825	TMO64	S*	20121112	125305.97	LED
101008825	TOD	P*	20121112	125314.5	LED
101008825	TOD	S*	20121112	125324.9	LED
101008825	WBA	SmS	20121112	125326.56	LED
101009158	ABH	P*	20121119	32253.29	LED
101009158	INS2	P*	20121119	32238.6	LED
101009158	INS2	S*	20121119	32240.52	LED
101009158	INSH	P*	20121119	32238.27	LED
101009158	INSH	S*	20121119	32240.08	LED
101009158	KTD	P*	20121119	32240.75	LED
101009158	KTD	S*	20121119	32243.48	LED
101009158	LANF	P*	20121119	32242.75	LED
101009158	LANF	S*	20121119	32247.07	LED
101009158	LBG	SmS	20121119	32301.49	LED
101009158	PEB	P*	20121119	32242.94	LED
101009158	PEB	S*	20121119	32247.31	LED
101009158	SIND	SmS	20121119	32310.27	LED
101009158	TMO54	P*	20121119	32238.36	LED
101009158	TMO54	S*	20121119	32240.15	LED
101009158	TMO55	P*	20121119	32239.31	LED
101009158	TMO55	S*	20121119	32241.49	LED
101009158	TMO64	P*	20121119	32238.61	LED
101009158	TMO64	S*	20121119	32240.29	LED
101009160	ABH	P*	20121119	32451.19	LED
101009160	INS2	P*	20121119	32436.52	LED
101009160	INS2	S*	20121119	32438.44	LED
101009160	INSH	P*	20121119	32436.2	LED
101009160	INSH	S*	20121119	32438	LED
101009160	KTD	P*	20121119	32438.67	LED
101009160	KTD	S*	20121119	32441.41	LED
101009160	PEB	P*	20121119	32440.8	LED
101009160	PEB	S*	20121119	32445.15	LED
101009160	TMO54	P*	20121119	32436.28	LED
101009160	TMO54	S*	20121119	32438.07	LED
101009160	TMO55	P*	20121119	32437.3	LED
101009160	TMO55	S*	20121119	32439.36	LED
101009160	TMO64	P*	20121119	32436.54	LED
101009160	TMO64	S*	20121119	32438.26	LED
101009233	ABH	P*	20121123	30414.55	LED
101009233	BFO	P*	20121123	30414.15	LED
101009233	BFO	S*	20121123	30425.29	LED
101009233	BFO	SmS	20121123	30426.85	LED
101009233	BRET	P*	20121123	30405.76	LED
101009233	BRET	PmP	20121123	30408.62	LED
101009233	BRET	S*	20121123	30410.84	LED
101009233	INS2	P*	20121123	30359.63	LED
101009233	INS2	S*	20121123	30401.4	LED
101009233	INSH	P*	20121123	30359.36	LED
101009233	INSH	S*	20121123	30401.09	LED
101009233	KTD	S*	20121123	30405.12	LED
101009233	LANF	P*	20121123	30403.95	LED
101009233	LANF	S*	20121123	30408.03	LED
101009233	LBG	S*	20121123	30419.17	LED
101009233	LBG	SmS	20121123	30422.4	LED
101009233	OPP	P*	20121123	30410.72	LED
101009233	OPP	PmP	20121123	30412.27	LED
101009233	OPP	S*	20121123	30419.3	LED
101009233	OPP	SmS	20121123	30422.33	LED
101009233	PEB	P*	20121123	30404.21	LED
101009233	PEB	S*	20121123	30408.91	LED
101009233	PEB	SmS	20121123	30414.72	LED
101009233	RIVT	SmS	20121123	30433.81	LED
101009233	SIND	SmS	20121123	30430.77	LED
101009233	SWS	S*	20121123	30414.72	LED
101009233	TMO54	P*	20121123	30359.56	LED
101009233	TMO54	S*	20121123	30401.39	LED
101009233	TMO55	P*	20121123	30400.71	LED
101009233	TMO55	S*	20121123	30403.16	LED
101009233	TMO64	P*	20121123	30400.05	LED
101009233	TMO64	S*	20121123	30401.93	LED
101009233	TOD	P*	20121123	30411.36	LED
101009233	TOD	S*	20121123	30418.55	LED
101009233	WBA	SmS	20121123	30422.87	LED
101009252	ABH	P*	20121201	33429.78	LED
101009252	ABH	S*	20121201	33440.29	LED
101009252	BFO	P*	20121201	33430.34	LED
101009252	BFO	S*	20121201	33441.25	LED
101009252	BFO	SmS	20121201	33442.67	LED
101009252	BRET	P*	20121201	33421.33	LED
101009252	BRET	S*	20121201	33426.62	LED
101009252	BUCH	SmS	20121201	33449.31	LED
101009252	ECH	PmP	20121201	33436.06	LED
101009252	INS2	P*	20121201	33415.13	LED
101009252	INS2	S*	20121201	33417.08	LED
101009252	KTD	P*	20121201	33417.18	LED
101009252	KTD	S*	20121201	33419.89	LED
101009252	LANF	P*	20121201	33419.23	LED
101009252	LANF	S*	20121201	33423.49	LED
101009252	LBG	PmP	20121201	33427.39	LED
101009252	LBG	SmS	20121201	33437.92	LED
101009252	OPP	S*	20121201	33435.06	LED
101009252	PEB	P*	20121201	33419.41	LED
101009252	RIVT	SmS	20121201	33448.9	LED
101009252	SIND	SmS	20121201	33446.18	LED
101009252	SWS	S*	20121201	33429.89	LED
101009252	TMO54	P*	20121201	33414.89	LED
101009252	TMO54	S*	20121201	33416.72	LED
101009252	TMO55	P*	20121201	33415.74	LED
101009252	TMO55	S*	20121201	33417.92	LED
101009252	TMO64	P*	20121201	33415.1	LED
101009252	TMO64	S*	20121201	33416.81	LED
101009252	TOD	P*	20121201	33426.61	LED
101009252	TOD	S*	20121201	33434.01	LED
101009255	ABH	P*	20121204	44548.51	LED
101009255	ABH	PmP	20121204	44549.87	LED
101009255	ABH	S*	20121204	44600.39	LED
101009255	ABH	SmS	20121204	44602.43	LED
101009255	BFO	P*	20121204	44548.67	LED
101009255	BFO	S*	20121204	44559.13	LED
101009255	BFO	SmS	20121204	44601.08	LED
101009255	BRET	P*	20121204	44540.07	LED
101009255	BRET	S*	20121204	44545.24	LED
101009255	END	Sg	20121204	44618.83	LED
101009255	FSH	Sg	20121204	44609.86	LED
101009255	IMS	P*	20121204	44541.63	LED
101009255	INS2	P*	20121204	44534.01	LED
101009255	INS2	S*	20121204	44535.92	LED
101009255	INSH	P*	20121204	44533.76	LED
101009255	INSH	S*	20121204	44535.56	LED
101009255	KTD	P*	20121204	44536.26	LED
101009255	KTD	S*	20121204	44539.03	LED
101009255	LANF	P*	20121204	44538.12	LED
101009255	LANF	S*	20121204	44542.19	LED
101009255	LBG	PmP	20121204	44546.08	LED
101009255	LBG	SmS	20121204	44556.72	LED
101009255	OPP	PmP	20121204	44546.39	LED
101009255	OPP	S*	20121204	44553.59	LED
101009255	OPP	SmS	20121204	44556.35	LED
101009255	RIVT	SmS	20121204	44608.88	LED
101009255	RUP	S*	20121204	44601.83	LED
101009255	SIND	SmS	20121204	44605.87	LED
101009255	SWS	P*	20121204	44542.05	LED
101009255	SWS	S*	20121204	44548.9	LED
101009255	TMO55	P*	20121204	44534.84	LED
101009255	TMO55	S*	20121204	44537.06	LED
101009255	TMO64	P*	20121204	44534.17	LED
101009255	TMO64	S*	20121204	44535.85	LED
101009273	ABH	P*	20121209	114202.64	LED
101009273	ABH	S*	20121209	114214.18	LED
101009273	BFO	PmP	20121209	114203.04	LED
101009273	BFO	SmS	20121209	114215.09	LED
101009273	INS2	P*	20121209	114147.81	LED
101009273	INS2	S*	20121209	114149.71	LED
101009273	INSH	P*	20121209	114147.57	LED
101009273	INSH	S*	20121209	114149.37	LED
101009273	LANF	P*	20121209	114151.89	LED
101009273	LANF	S*	20121209	114155.84	LED
101009273	OPP	P*	20121209	114158.84	LED
101009273	OPP	PmP	20121209	114200.18	LED
101009273	OPP	S*	20121209	114207.55	LED
101009273	OPP	SmS	20121209	114210.26	LED
101009273	SWS	S*	20121209	114202.7	LED
101009273	SWS	SmS	20121209	114205.7	LED
101009273	TMO54	P*	20121209	114147.65	LED
101009273	TMO54	S*	20121209	114149.51	LED
101009273	TMO55	P*	20121209	114148.53	LED
101009273	TMO55	S*	20121209	114150.97	LED
101009273	TMO64	P*	20121209	114147.98	LED
101009273	TMO64	S*	20121209	114149.61	LED
101009273	TOD	P*	20121209	114158.1	LED
101009273	TOD	S*	20121209	114206.84	LED
101009341	ABH	P*	20121214	31525.92	LED
101009341	BFO	P*	20121214	31525.47	LED
101009341	BFO	PmP	20121214	31526.61	LED
101009341	BFO	SmS	20121214	31538.81	LED
101009341	INS2	P*	20121214	31511.33	LED
101009341	INS2	S*	20121214	31513.26	LED
101009341	INSH	P*	20121214	31510.92	LED
101009341	INSH	S*	20121214	31512.67	LED
101009341	KTD	P*	20121214	31513.46	LED
101009341	LANF	P*	20121214	31515.43	LED
101009341	LANF	S*	20121214	31519.72	LED
101009341	OPP	S*	20121214	31531.15	LED
101009341	OPP	SmS	20121214	31534.11	LED
101009341	TMO55	P*	20121214	31511.94	LED
101009341	TMO55	S*	20121214	31514.03	LED
101009341	TMO64	P*	20121214	31511.34	LED
101009341	TMO64	S*	20121214	31512.94	LED
101009359	ABH	P*	20121218	202854.85	LED
101009359	BFO	PmP	20121218	202856	LED
101009359	BFO	S*	20121218	202907.26	LED
101009359	INS2	P*	20121218	202840.49	LED
101009359	INS2	S*	20121218	202842.44	LED
101009359	INSH	P*	20121218	202840.11	LED
101009359	INSH	S*	20121218	202841.9	LED
101009359	KTD	P*	20121218	202842.59	LED
101009359	KTD	S*	20121218	202845.76	LED
101009359	LANF	P*	20121218	202844.63	LED
101009359	LANF	S*	20121218	202848.77	LED
101009359	TMO55	P*	20121218	202841.11	LED
101009359	TMO55	S*	20121218	202843.33	LED
101009359	TMO64	P*	20121218	202840.44	LED
101009359	TMO64	S*	20121218	202842.2	LED
101009360	ABH	P*	20121219	103142.38	LED
101009360	ABH	PmP	20121219	103143.59	LED
101009360	ABH	SmS	20121219	103155.73	LED
101009360	BFO	SmS	20121219	103157.72	LED
101009360	INS4	P*	20121219	103127.69	LED
101009360	INS4	S*	20121219	103129.02	LED
